rmse,mae,rank_ic,top5_mean_return,fold_id,train_rows,valid_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
0.5013292357519641,0.4995075990336509,-0.06571356496486407,-0.0008798548524643947,1,137090,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
0.4957760814237964,0.49230770013587155,-0.010100929983691921,0.01578534234216399,2,143090,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
0.5038175642276916,0.500595415182134,-0.006435951546714089,-0.008355801366928253,3,149090,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
